COD_ACM,NUMERO_ORIGINAL_SNC,NoPredial,Nombre,DOCUMENTO,Direccion,MatriculaInmobiliaria_ACM,Base Nueva IGAC 20260612
254730400000000690016000000000,254730400000000690016000000000,0400000000690016000000000,CLAUDIA MARCELA RODRIGUEZ MUNOZ,52482092,K 4A 11 11 Mz E Lo 16,050C-1297303,PENDIENTE RECIBO
254730400000000690017000000000,254730400000000690017000000000,0400000000690017000000000,AMPARO PUENTES ROMERO,51750186,K 5 11 06 Mz E Lo 17 B,050C-1460716,PENDIENTE RECIBO
254730400000000700001000000000,254730400000000700001000000000,0400000000700001000000000,ZOILA ROSA GARATEJO YAIMA,28508808,C 12 4 27 K 4A 11 58 MZ F LO 1,050C-1297307,PENDIENTE RECIBO
254730400000000700003000000000,254730400000000700003000000000,0400000000700003000000000,SILENIA HERNANDEZ ZARATE,41554632,C 12 4 13 MZ F LO 3,050C-1297310,PENDIENTE RECIBO
254730400000000700004000000000,254730400000000700004000000000,0400000000700004000000000,JOSE EPAMINONDAS VIVAS MORENO,362246,K 4 11 55 C 12 4 05 MZ F LO 4,050C-1297311,PENDIENTE RECIBO
254730400000000700005000000000,254730400000000700005000000000,0400000000700005000000000,CARMEN ROSA GAITAN LEON,20542376,K 4A 11 48 MZ F LO 5,050C-1297312,PENDIENTE RECIBO
254730400000000700006000000000,254730400000000700006000000000,0400000000700006000000000,AURORA VILLAMIL CASTELLANOS,35327349,K 4 11 45 MZ F LO 6,050C-1297313,PENDIENTE RECIBO
254730400000000700007000000000,254730400000000700007000000000,0400000000700007000000000,MARTHA ALICIA VARGAS VARGAS,51818758,K 4A 11 42 MZ F LO 7,050C-1297314,PENDIENTE RECIBO
254730400000000700011000000000,254730400000000700011000000000,0400000000700011000000000,PABLO ANTONIO RUIZ CARRILLO,5609056,K 4A 11 30 MZ F LO 11,050C-1297318,PENDIENTE RECIBO
254730400000000700013000000000,254730400000000700013000000000,0400000000700013000000000,MARTHA LUCIA SOTAQUIRA MARTINEZ,39636169,K 4A 11 24 MZ F LO 13,050C-1297320,PENDIENTE RECIBO
254730400000000700014000000000,254730400000000700014000000000,0400000000700014000000000,HERMANAS DE LA CRUZ DE CHAVANOD,8300439809,K 4 11 21 MZ F LO 14,050C-1297321,PENDIENTE RECIBO
254730400000000700015000000000,254730400000000700015000000000,0400000000700015000000000,DORA LILIA ALVAREZ MONTANA,52251116,K 4A 11 18 MZ F LO 15,050C-1297322,PENDIENTE RECIBO
254730400000000700016000000000,254730400000000700016000000000,0400000000700016000000000,SALVADOR ROJAS SILVA,3120584,K 4 11 15 MZ F LO.16,050C-1297323,PENDIENTE RECIBO
254730400000000700018000000000,254730400000000700018000000000,0400000000700018000000000,MARICELA FRANCO RESTREPO,65815040,K 4 11 09 MZ F LO 18,050C-1297325,PENDIENTE RECIBO
254730400000000700019000000000,254730400000000700019000000000,0400000000700019000000000,JOSE ALBERTO GIRALDO ARCILA,19345446,K 4A 11 04 MZ F LO 19,050C-1297326,PENDIENTE RECIBO
254730400000000700021000000000,254730400000000700021000000000,0400000000700021000000000,JOSE DURAN RUEDA,91110663,K 4 10 03 Mz F Lo 21,050C-1297328,PENDIENTE RECIBO
254730400000000730001000000000,254730400000000730001000000000,0400000000730001000000000,ANATILDE CASAS LOZANO,39698555,K 4 10 02 C 11 3 65 MZ I LO 1,050C-1297380,PENDIENTE RECIBO
254730400000000730003000000000,254730400000000730003000000000,0400000000730003000000000,HECTOR JULIO CALDERON RAMIREZ,79362516,C 11 3 45 MZ I LO 3,050C-1297382,PENDIENTE RECIBO
254730400000000730004000000000,254730400000000730004000000000,0400000000730004000000000,ROSALBA MARTIN CARRANZA,21003537,C 11 3 33 MZ I LO 4,050C-1297383,PENDIENTE RECIBO
254730400000000730008000000000,254730400000000730008000000000,0400000000730008000000000,JOSE HERNAN MARTINEZ LESMES,4130078,C 11 3 05 K 3 10 09 MZ I LO 8,050C-1297387,PENDIENTE RECIBO
254730400000000730009000000000,254730400000000730009000000000,0400000000730009000000000,JOSE MARIA GARCIA MUNOZ,91074639,K 3 10 03 MZ I Lo 9,050C-1297388,PENDIENTE RECIBO
254730400000000740005000000000,254730400000000740005000000000,0400000000740005000000000,JESUS DUENAS TORRES,17318737,C 12 2 59 MZ J LO 5,050C-1297394,PENDIENTE RECIBO
254730400000000760002000000000,254730400000000760002000000000,0400000000760002000000000,ELIAS CHIVATA CASTILLO,50918,C 11 2 67 MZ L LO 2,050C-1297441,PENDIENTE RECIBO
254730400000000760005000000000,254730400000000760005000000000,0400000000760005000000000,ALVARO ISIDORO LOPEZ,9521046,C 11 2 45 MZ L LO 5,050C-1297444,PENDIENTE RECIBO
254730400000000760007000000000,254730400000000760007000000000,0400000000760007000000000,LUZ STELLA PEDRAZA MUNOZ,41690206,C 11 2 31 MZ L LO 7,050C-1297446,PENDIENTE RECIBO
254730400000000760008000000000,254730400000000760008000000000,0400000000760008000000000,BLANCA NELLY JUNCO JOYA,23652077,C 11 2 27 MZ L LO 8,050C-1297447,PENDIENTE RECIBO
254730400000000760012000000000,254730400000000760012000000000,0400000000760012000000000,MARIA SUSANA PEDRAZA HOYOS,39768312,K 2 10 13 MZ L LO 12,050C-1297451,PENDIENTE RECIBO
254730400000000770001000000000,254730400000000770001000000000,0400000000770001000000000,GLADYS TELLEZ MARIN,37698162,K 2 11A 22 C 12 1B 21 MZ M LO 1,050C-1297454,PENDIENTE RECIBO
254730400000000770002000000000,254730400000000770002000000000,0400000000770002000000000,QUERUBIN CARDENAS GOMEZ,79000440,C 12 1B 15 MZ M LO 2,050C-1297455,PENDIENTE RECIBO
254730400000000770004000000000,254730400000000770004000000000,0400000000770004000000000,JAIRO MUNOZ DELGADO,12130139,K 1B 11A 21 C 12 1B 03 MZ M LO 4,050C-1297457,PENDIENTE RECIBO
254730400000000770005000000000,254730400000000770005000000000,0400000000770005000000000,FLORIBERTO RAMIREZ ORTIZ,80364970,K 2 11A 12 MZ M LO 5,50C-1297458,PENDIENTE RECIBO
254730400000000770006000000000,254730400000000770006000000000,0400000000770006000000000,PEDRO HELI CORREA TRIANA,5606437,K 1B 11A 11 MZ M LO 6,050C-1297459,PENDIENTE RECIBO
254730400000000770009000000000,254730400000000770009000000000,0400000000770009000000000,JOSE DEL CARMEN MEDINA VELANDIA,1075475,K 2 11A 00 MZ M LO 9,050C-1297462,PENDIENTE RECIBO
254730400000000770010000000000,254730400000000770010000000000,0400000000770010000000000,JOSE AGUSTIN CASTIBLANCO QUEVEDO,223804,K 1B 11A 01 K 1B 11 25 MZ M LO 10,050C-1297463,PENDIENTE RECIBO
254730400000000770011000000000,254730400000000770011000000000,0400000000770011000000000,PEDRO ELIAS FUENTES PINTO,19181601,K 2 11 24 MZ M LO 11,050C-1297464,PENDIENTE RECIBO
254730400000000770013000000000,254730400000000770013000000000,0400000000770013000000000,MARIA NIEVES RODRIGUEZ DIAZ,39745856,K 2 11 16 20 MZ M LO 13,050C-1297466,PENDIENTE RECIBO
254730400000000770014000000000,254730400000000770014000000000,0400000000770014000000000,ALVARO GOMEZ GONZALEZ,93287714,K 1B 11 21 MZ M LO 14,050C-1297467,PENDIENTE RECIBO
254730400000000770016000000000,254730400000000770016000000000,0400000000770016000000000,MARIA LUZ DARI GALINDO SANTOS,30386551,K 1B 11 11 MZ M LO 16,050C-1297469,PENDIENTE RECIBO
254730400000000770017000000000,254730400000000770017000000000,0400000000770017000000000,WILLIAM TORRES MARIN,14320443,K 2 11 06 Mz M Lo 17,050C-1297470,PENDIENTE RECIBO
254730400000000770018000000000,254730400000000770018000000000,0400000000770018000000000,MARTHA INES GUATAQUIRA MEDINA,52331810,K 1B 11 05 MZ M LO 18,050C-1297471,PENDIENTE RECIBO
254730400000000770019000000000,254730400000000770019000000000,0400000000770019000000000,DIOCITEO BELLO PENALOZA,79182605,K 2 11 00 MZ M LO 19,050C-1297472,PENDIENTE RECIBO
254730400000000770020000000000,254730400000000770020000000000,0400000000770020000000000,JOSE ALBERTO GIRALDO ARCILA,19345446,K 1B 11 01 MZ M LO 20,050C-1297473,PENDIENTE RECIBO
254730400000000770025000000000,254730400000000770025000000000,0400000000770025000000000,ABELARMINO SOTELO PACHECO,11426095,K 2 10 10 MZ M LO 25,050C-1297478,PENDIENTE RECIBO
254730400000000770026000000000,254730400000000770026000000000,0400000000770026000000000,MARIA TRANCITO GUEVARA TIBATA,39792723,K 1B 10 09 MZ M LO 26,50C-1297479,PENDIENTE RECIBO
254730400000000770027000000000,254730400000000770027000000000,0400000000770027000000000,TITO RETAVIZCA,19156045,K 2 10 04 MZ M LO 27,050C-1297480,PENDIENTE RECIBO
254730400000000770028000000000,254730400000000770028000000000,0400000000770028000000000,ROSA MARIA LADINO ALMANZA,21057398,K 1B 10 03 MZ M LO 28,050C-1297481,PENDIENTE RECIBO
254730400000000790003000000000,254730400000000790003000000000,0400000000790003000000000,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA - CAR,8999990626,C 12 11 09 13 MZ O LO 3,50C-1297515,PENDIENTE RECIBO
254730400000000790004000000000,254730400000000790004000000000,0400000000790004000000000,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA - CAR,899990626,C 12 11 05 MZ O LO 4,50C-1297516,PENDIENTE RECIBO
254730400000000790006000000000,254730400000000790006000000000,0400000000790006000000000,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA - CAR,8999990626,K 1 11A 11 MZ O LO 6,50C-1297518,PENDIENTE RECIBO
254730400000000790008000000000,254730400000000790008000000000,0400000000790008000000000,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA - CAR,899990626,K 1 11A 07 MZ O LO 8,50C-1297520,PENDIENTE RECIBO
254730400000000790010000000000,254730400000000790010000000000,0400000000790010000000000,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA - CAR,8999990626,K 1 11 29 MZ O LO 10,50C-1297522,PENDIENTE RECIBO
254730400000000790011000000000,254730400000000790011000000000,0400000000790011000000000,JOSE ALBERTO GIRALDO ARCILA,19345446,K 1A 11 28 MZ O LO 11,050C-1297523,PENDIENTE RECIBO
254730400000000790013000000000,254730400000000790013000000000,0400000000790013000000000,MARIA REINA REY RAMOS,39770569,K 1A 11 20 MZ O LO 13,050C-1297525,PENDIENTE RECIBO
254730400000000800001000000000,254730400000000800001000000000,0400000000800001000000000,MUNICIPIO DE MOSQUERA,8999993423,CUARTO DE BOMBAS,50C-1298705,PENDIENTE RECIBO
254730400000000820001500000002,0,0400000000820001500000002,BLANCA LUCILA TOVAR,20520968,C 12A 1 69 71 MZ 1 LO 5,0,PENDIENTE RECIBO
254730400000000820001500000005,0,0400000000820001500000005,LUZ MARINA PAEZ BELTRAN,20021971,C 12A 1 35 MZ 1 LO 17,0,PENDIENTE RECIBO
254730400000000820001500000006,0,0400000000820001500000006,LUZ MARINA PAEZ BELTRAN,24021971,C 12A 1 27 MZ 1 LO 19,0,PENDIENTE RECIBO
254730400000000820001500000010,0,0400000000820001500000010,LUIS JESUS ACEVEDO GARCIA,19205741,C 12 1 82 MZ 1 LO 4,0,PENDIENTE RECIBO
254730400000000820001500000011,0,0400000000820001500000011,ADELA VILLALOBOS ECHEVERRY,41669810,C 12 1 94 MZ 1 CS 6,0,PENDIENTE RECIBO
254730400000000820001500000012,0,0400000000820001500000012,GRACIELA PAREJA ESPINOSA,39705268,C 12 1 64 MZ 1 LO 10,0,PENDIENTE RECIBO
254730400000000820001500000013,0,0400000000820001500000013,NOE MAYORGA CUCAITA,0,C 12 1 58 MZ 1 LO 12,0,PENDIENTE RECIBO
254730400000000820001500000022,0,0400000000820001500000022,HEIDA PATRICIA MORALES ACOSTA,39752372,C 12A 1 73 77 MZ 1 CS 3,0,PENDIENTE RECIBO
254730400000000820001500000024,0,0400000000820001500000024,MARIA SABINA OVALLE OVALLE,41364945,C 12A 1 59 MZ 1 CS 9,0,PENDIENTE RECIBO
254730400000000820001500000025,0,0400000000820001500000025,GUILLERMO CARDOSO MARTINEZ,2930900,C 12A 1 39 41 Mz 1 Cs 15,0,PENDIENTE RECIBO
254730400000000820001500000027,0,0400000000820001500000027,SORAMI DE JESUS LOPEZ PANEZO,52480300,C 12A 1 45 47 MZ 1 LO 13,0,PENDIENTE RECIBO
254730400000000820014000000000,254730400000000820014000000000,0400000000820014000000000,JORGE DELGADO,3044025,C 12 1 50 Mz 1 Lo 14,050C-1763512,PENDIENTE RECIBO
254730400000000820021000000000,254730400000000820021000000000,0400000000820021000000000,MARLENY ORDONEZ MUNOZ,41100936,C 12A 1 25 Mz 1 Lo 21,050C-1763519,PENDIENTE RECIBO
254730400000000820024000000000,254730400000000820024000000000,0400000000820024000000000,GUSTAVO TORRES MORALES,79135110,C 12  1 20 MZ 1 LO 24,050C-1763522,PENDIENTE RECIBO
254730400000000820025000000000,254730400000000820025000000000,0400000000820025000000000,GLORIA MARIA FORERO SANCHEZ,41522436,C 12A 1 11 MZ 1 LO 25,50C-1763523,PENDIENTE RECIBO
254730400000000820027000000000,254730400000000820027000000000,0400000000820027000000000,GLORIA MERCEDES FORERO DIAZ,35328046,C 12A 1 05 MZ 1 LO 27,50C-1763525,PENDIENTE RECIBO
254730400000000820028000000000,254730400000000820028000000000,0400000000820028000000000,SALOMON FORERO SANCHEZ,176545,C 12 1 16 MZ 1 LO 28,50C-1763526,PENDIENTE RECIBO
254730400000000820029000000000,254730400000000820029000000000,0400000000820029000000000,ANA BEATRIZ FORERO QUIROGA,41333650,C 12A 1 03 MZ 1 LO 29,50C-1763527,PENDIENTE RECIBO
254730400000000820030000000000,254730400000000820030000000000,0400000000820030000000000,MARIA INES FORERO DE FORERO,41353709,C 12 1 02 MZ 1 LO 30,50C-1763528,PENDIENTE RECIBO
254730400000000830001500000008,0,0400000000830001500000008,MARIA MISALIA MARTINEZ,23541548,C 12A 2 31 33 MZ 5 LO 13,0,PENDIENTE RECIBO
254730400000000830001500000016,0,0400000000830001500000016,RICARDO FERNANDO RIVERA,79333026,C 12A 2 15 MZ 5 CS 19,0,PENDIENTE RECIBO
254730400000000830001500000018,0,0400000000830001500000018,RAUL ANDRES GUCHUVO,80657200,C 12A 2 55 57 MZ 5 CS 5,0,PENDIENTE RECIBO
254730400000000830001500000022,0,0400000000830001500000022,NOHORA ANDREA SANTOS ANGEL,52259620,C 12A 2 45 MZ 5 CS 10,0,PENDIENTE RECIBO
254730400000000840001500000001,0,0400000000840001500000001,YANETH CASTIBLANCO HUERTAS,35330453,K 4 12 12 16,0,PENDIENTE RECIBO
254730400000000840001500000004,0,0400000000840001500000004,JOSE CIPRIANO REY ROJAS,3142272,C 12A 3 43 45 MZ 12 LO 9,0,PENDIENTE RECIBO
254730400000000840001500000005,0,0400000000840001500000005,RAFAEL RODRIGUEZ SIERRA,4172885,C 12 3 46 MZ 12 LO 10,0,PENDIENTE RECIBO
254730400000000840001500000007,0,0400000000840001500000007,ISRAEL PINEDA BAEZ,7213323,C 12A 3 33 35 MZ 12 LO 13,0,PENDIENTE RECIBO
254730400000000840001500000011,0,0400000000840001500000011,JAIME ANTONIO RAMIREZ MEDINA,79886565,C 12A 3 21 MZ 12 LO 17,0,PENDIENTE RECIBO
254730400000000840001500000012,0,0400000000840001500000012,MIGUEL ANTONIO TORRES ORJUELA,192999,C 12 3 24 MZ 12 LO 18,0,PENDIENTE RECIBO
254730400000000840001500000016,0,0400000000840001500000016,MARIA VIRGINIA QUINTERO,41415653,C 12A 3 39 MZ 12 CS 11,0,PENDIENTE RECIBO
254730400000000840001500000020,0,0400000000840001500000020,JOSE REYES PIRAZAN,435352,C 12A 3 51 MZ 12 LO 5,0,PENDIENTE RECIBO
254730400000000840001500000022,0,0400000000840001500000022,MISAEL CARDENAS GOMEZ,79000439,C 12 3 70,0,PENDIENTE RECIBO
254730400000000840004000000000,254730400000000840004000000000,0400000000840004000000000,LUZ MARY SANCHEZ PESCA,51584044,C 12  2 64  MZ 12  LO 4,050C-1763755,PENDIENTE RECIBO
254730400000000840006000000000,254730400000000840006000000000,0400000000840006000000000,MARIA DEL CARMEN PIRAZAN FARACICA,39758124,C 12 3 58  MZ 12  LO 6,050C-1763757,PENDIENTE RECIBO
254730400000000840007000000000,254730400000000840007000000000,0400000000840007000000000,CELIO ROBERTO AVENDANO FORERO,7124585,C 12A 3 57  MZ 12  LO 7,050C-1763758,PENDIENTE RECIBO
254730400000000840012000000000,254730400000000840012000000000,0400000000840012000000000,HELBER GALINDO MUNOZ,4249334,C 12  3 40  MZ 12  LO 12,050C-1763763,PENDIENTE RECIBO
254730400000000840015000000000,254730400000000840015000000000,0400000000840015000000000,FLOR CLEMENCIA PACHON,35520112,C 12A 3 29 MZ 12 LO 15,050C-1763766,PENDIENTE RECIBO
254730400000000840019000000000,254730400000000840019000000000,0400000000840019000000000,GLORIA ZAPATA RUBIANO,35320332,C 12A 3 17 Mz 12 Lo 19,050C-1763770,PENDIENTE RECIBO
254730400000000840020000000000,254730400000000840020000000000,0400000000840020000000000,EDUARDO CAICEDO GOMEZ,3012506,C 12 3 14  MZ 12  LO 20,050C-1763771,PENDIENTE RECIBO
254730400000000850001000000000,254730400000000850001000000000,0400000000850001000000000,LEIDY MILENA ROZO FLOREZ,1018484977,C 12A 4 69,50C-1763967,PENDIENTE RECIBO
254730400000000850001500000002,0,0400000000850001500000002,SIBILINA TORRES,20550347,K 4 12 21 C 12A 4 05,0,PENDIENTE RECIBO
254730400000000850001500000004,0,0400000000850001500000004,HECTOR PULGAS SANTANA,79161285,C 12A 4 13,0,PENDIENTE RECIBO
254730400000000850001500000005,0,0400000000850001500000005,LUZ EDYTH SILVA ARENAS,29621824,C 12A 4 27,0,PENDIENTE RECIBO
254730400000000850001500000007,0,0400000000850001500000007,OFELIA BENAVIDES OSORIO,41342578,C 12A 4 39,0,PENDIENTE RECIBO
254730400000000850001500000010,0,0400000000850001500000010,MARCO FIDEL SUAREZ,100317,C 12A 4 55 Mz 20 Cs 5,0,PENDIENTE RECIBO
254730400000000850001500000011,0,0400000000850001500000011,GLADYS BENAVIDES OSORIO,41491529,C 12 4 32 MZ 20 CS 14,0,PENDIENTE RECIBO
254730400000000850001500000012,0,0400000000850001500000012,FRANCISCO ABSALON JIMENEZ GARZON,19395130,C 12 4 26 30,0,PENDIENTE RECIBO
254730400000000850001500000013,0,0400000000850001500000013,OMAR PAVA SANTOFIMIO,19138566,C 12 4 20 24,0,PENDIENTE RECIBO
254730400000000850001500000015,0,0400000000850001500000015,FABIO ARTURO ROZO NINO,11432041,C 12A 4 69 71 MZ 20 CS 1,0,PENDIENTE RECIBO
254730400000000850001500000017,0,0400000000850001500000017,LUCINDA BONILLA PINEROS,41343646,C 12 4 66,0,PENDIENTE RECIBO
254730400000000850015000000000,254730400000000850015000000000,0400000000850015000000000,LUZ EDYTH SILVA ARENAS,29621824,C 12A 4 27,50C-1763981,PENDIENTE RECIBO
254730400000000850018000000000,254730400000000850018000000000,0400000000850018000000000,OMAR PAVA SANTOFIMIO,19138566,C 12 4 24,50C-1763984,PENDIENTE RECIBO
254730400000000860001500000003,254730400000000860001500000003,0400000000860001500000003,ALFREDO VELASQUEZ ARANGO,19424376,C 12A 5 07,0,PENDIENTE RECIBO
254730400000000860001500000005,254730400000000860001500000005,0400000000860001500000005,HECTOR MANUEL LOPEZ,79112543,C 12A 5 25 MZ 29 CS 15,0,PENDIENTE RECIBO
254730400000000860001500000007,254730400000000860001500000007,0400000000860001500000007,ROSALBA MOLINA,41635533,C 12A 5 41,0,PENDIENTE RECIBO
254730400000000860001500000009,254730400000000860001500000009,0400000000860001500000009,BEATRIZ PRIETO BARACALDO,20895962,C 12A 5 57 59 MZ 29 CS 5,0,PENDIENTE RECIBO
254730400000000860001500000010,254730400000000860001500000010,0400000000860001500000010,HERNANDO GARCIA CORTEZ,4066540,C 12A 5 67 71,0,PENDIENTE RECIBO
254730400000000860001500000011,254730400000000860001500000011,0400000000860001500000011,JOSE ERNESTO CHACON GUERRERO,4182617,C 12A 5 79 83,0,PENDIENTE RECIBO
254730400000000860001500000012,254730400000000860001500000012,0400000000860001500000012,PABLO ESPEJO MENDEZ,19154416,C 12A 5 89 C 12 5 88,0,PENDIENTE RECIBO
254730400000000860001500000013,254730400000000860001500000013,0400000000860001500000013,GERARDO BELTRAN,3033243,C 12A 5 93,0,PENDIENTE RECIBO
254730400000000860001500000018,254730400000000860001500000018,0400000000860001500000018,FRANCISCO SANCHEZ,ID5965127KRM,C 12 5 80 82,0,PENDIENTE RECIBO
254730400000000860001500000020,254730400000000860001500000020,0400000000860001500000020,JOSE BERNAL AGUDELO,80383466,C 12 5 70 MZ 29 CS 2,0,PENDIENTE RECIBO
254730400000000860001500000021,254730400000000860001500000021,0400000000860001500000021,MARTHA CECLIA VIANCHA CHAPARRO,51924682,C 12 5 64,0,PENDIENTE RECIBO
254730400000000860001500000024,254730400000000860001500000024,0400000000860001500000024,JAIME SANABRIA MORA,19223028,C 12 5 40,0,PENDIENTE RECIBO
254730400000000860001500000025,254730400000000860001500000025,0400000000860001500000025,MARIA JOVITA QUINTERO REYES,28478924,C 12 5 34,0,PENDIENTE RECIBO
254730400000000860001500000027,254730400000000860001500000027,0400000000860001500000027,CLAUDIO CEPEDA,19281140,C 12 5 110 T 4 12 06,0,PENDIENTE RECIBO
254730400000000860001500000028,254730400000000860001500000028,0400000000860001500000028,HECTOR GUSTAVO SUAREZ DUARTE,4285737,C 12 5 106,0,PENDIENTE RECIBO
254730400000000860001500000030,254730400000000860001500000030,0400000000860001500000030,CARLOS EMILIO GONZALEZ OLAYA,79139669,C 12 5 20 MZ 19 LO 20,0,PENDIENTE RECIBO
254730400000000860001500000031,254730400000000860001500000031,0400000000860001500000031,SANDRA VIVIANA LAVERDE GONZALEZ,1073244042,C 12 5 24 MZ 19 LO 20,0,PENDIENTE RECIBO
254730400000000860001500000032,254730400000000860001500000032,0400000000860001500000032,PEDRO ANTONIO ROA OVALLE,79060614,C 12A 5 73 MZ 32 LO 9,0,PENDIENTE RECIBO
254730400000000860001500000035,254730400000000860001500000035,0400000000860001500000035,CLAUDIA ZORAIDA COLORADO TORRES,52655760,C 12A 5 21,50C-1764210,PENDIENTE RECIBO
254730400000000860040000000000,0,0400000000860040000000000,HUMBERTO GARCIA ORDONEZ,3006558,T 4 12 06,50C-2226494,PENDIENTE RECIBO
254730400000000860041000000000,0,0400000000860041000000000,JOSE GUILLERMO OLAYA,446971,CLL 12 # 5 08,50C-,PENDIENTE RECIBO
254730400000000870001500000002,0,0400000000870001500000002,JOSE ALBERTO MORALES,2373698,C 13 5 31 35,0,PENDIENTE RECIBO
254730400000000870001500000007,0,0400000000870001500000007,LAURENCIO HUERTAS LOPEZ,11433559,C 12A 5 76 CS 2 MZ 30,0,PENDIENTE RECIBO
254730400000000870001500000008,0,0400000000870001500000008,HERNAN BERNAL,19071610,C 12A 5 68 MZ 30 LO 2,0,PENDIENTE RECIBO
254730400000000870001500000012,0,0400000000870001500000012,ELIECER HERNANDEZ LOPEZ,4932914,C 12A 5 34 MZ 30 LO 14,0,PENDIENTE RECIBO
254730400000000870001500000013,0,0400000000870001500000013,LUIS ANTONIO MENDEZ LOPEZ,17190485,C 13 5 73 MZ 30 CS 1,0,PENDIENTE RECIBO
254730400000000870001500000014,0,0400000000870001500000014,FABER GOMEZ FERNANDEZ,16160245,T 4 12A 06 C 12A 5 88,0,PENDIENTE RECIBO
254730400000000870006000000000,254730400000000870006000000000,0400000000870006000000000,ANA BEATRIZ FORERO QUIROGA,41333650,C 12A 5 76,50C-1764216,PENDIENTE RECIBO
254730400000000880001000000000,254730400000000880001000000000,0400000000880001000000000,ROSA MARGOT RODRIGUEZ MALAGON,51837207,C 13 4 71 Mz 21 Lo 1,050C-1763991,PENDIENTE RECIBO
254730400000000880001500000001,0,0400000000880001500000001,LEONOR ALONSO VALBUENA,39526050,K 4 12A 05 MZ 21 LO 24,0,PENDIENTE RECIBO
254730400000000880001500000012,0,0400000000880001500000012,ANA JUDIT ROCHA VELASCO,41592044,C 12A 4 64 MZ 21 CS 4,0,PENDIENTE RECIBO
254730400000000880001500000014,0,0400000000880001500000014,JOSE JESUS PATOA,3019713,C 12A 4 52,0,PENDIENTE RECIBO
254730400000000880001500000015,0,0400000000880001500000015,FLOR MARIA CORTEZ,0,C 12A 4 38,0,PENDIENTE RECIBO
254730400000000880001500000021,0,0400000000880001500000021,LUIS CARLOS MONTIEL GOMEZ,5970578,C 12A 4 62 MZ 21 CS 4A,0,PENDIENTE RECIBO
254730400000000880001500000022,0,0400000000880001500000022,YOLANDA MICAN HUERTAS,39650889,C 12A 4 56 60 MZ 21 CS 6,0,PENDIENTE RECIBO
254730400000000880001500000023,0,0400000000880001500000023,HENRY PULIDO MONTERO,3080209,C 13 4 09 11 MZ 21 LO 21,0,PENDIENTE RECIBO
254730400000000880001500000024,0,0400000000880001500000024,MARTHA ISABEL GOMEZ,23698586,C 12A 4 44,0,PENDIENTE RECIBO
254730400000000880001500000025,0,0400000000880001500000025,JOSE HUGO CASTELLANOS CASTELLANOS,4268142,C 13 4 03,0,PENDIENTE RECIBO
254730400000000880002000000000,254730400000000880002000000000,0400000000880002000000000,WILSON FERNANDO GUEVARA RUBIO,79854040,C 12A 4 70  MZ 21 LO 2,050C-1763992,PENDIENTE RECIBO
254730400000000880009000000000,254730400000000880009000000000,0400000000880009000000000,MARIA SILVIA GOMEZ MONTERO,20697284,C 13 4 45 Mz 21 Lo 9,050C-1763999,PENDIENTE RECIBO
254730400000000880017000000000,254730400000000880017000000000,0400000000880017000000000,COMUNIDAD RELIGIOSA HERMANAS DE L,9005321622,C 13  4 21   MZ 21 LO 17,050C-1764007,PENDIENTE RECIBO
254730400000000880020000000000,254730400000000880020000000000,0400000000880020000000000,MARINO LOPEZ CORREA,10225002,C 12A 4 14 Mz 21 Lo 20,050C-1764010,PENDIENTE RECIBO
254730400000000880022000000000,254730400000000880022000000000,0400000000880022000000000,BERNARDO IDARRAGA COLORADO,4392061,C 12A 4 10 Mz 21 Lo 22,050C-1764012,PENDIENTE RECIBO
254730400000000890001000000000,254730400000000890001000000000,0400000000890001000000000,MARIA ANILBIA ARGUELLO HERRERA,41556244,C 13 3 71 Mz 13 Lo 1,050C-1763784,PENDIENTE RECIBO
254730400000000890001500000001,0,0400000000890001500000001,JOSE FERMIN TORRES CHIGUASUQUE,79230274,C 12A 3 02 06 K 3 12A 09,0,PENDIENTE RECIBO
254730400000000890001500000003,0,0400000000890001500000003,MARIO DE JESUS AGUDELO OSORIO,70108169,C 13 3 25 27,0,PENDIENTE RECIBO
254730400000000890001500000004,0,0400000000890001500000004,LEIDY ANDREA MORALES ALONSO,1016025360,C 13 3 25 27 MZ 13 CS 15,0,PENDIENTE RECIBO
254730400000000890001500000005,0,0400000000890001500000005,JAIME EZQUIVEL,5883704,C 13 03 31 33,0,PENDIENTE RECIBO
254730400000000890001500000008,0,0400000000890001500000008,CIRO VIDAL,19152251,C 13 3 57,0,PENDIENTE RECIBO
254730400000000890001500000011,0,0400000000890001500000011,JOHN HENRRY MEDINA OSORIO,79846421,K 12A 3 60 62 Mz 13 Cs 4,0,PENDIENTE RECIBO
254730400000000890001500000012,0,0400000000890001500000012,JOSE ALBERTO LOPEZ ORTIZ,79124835,C 12A 3 44,0,PENDIENTE RECIBO
254730400000000890001500000013,0,0400000000890001500000013,DIOSELINA VASQUEZ,0,C 12A 3 36 40,0,PENDIENTE RECIBO
254730400000000890002000000000,254730400000000890002000000000,0400000000890002000000000,DANIELA CONTRERAS AGUIRRE,1022403836,C 12A 3 68 MZ 13 LO 2,050C-1763785,PENDIENTE RECIBO
